stn;time;tre200dx;tre200dn;hto000d0;tre200d0;rre150d0;hns000d0
GRC;18740913;-;-;-;9.1;4.4;-
GRC;18740914;-;-;-;6.5;0.0;-
GRC;18740915;-;-;-;7.9;0.0;-
GRC;18740916;-;-;-;9.1;0.0;-
GRC;18740917;-;-;-;9.7;0.0;-
GRC;18740918;-;-;-;10.2;0.0;-
GRC;18740919;-;-;-;11.6;0.0;-
GRC;18740920;-;-;-;11.3;0.0;-
GRC;18740921;-;-;-;11.0;0.0;-
GRC;18740922;-;-;-;12.5;0.0;-
GRC;18740923;-;-;-;13.4;0.0;-
GRC;18740924;-;-;-;12.4;0.0;-
GRC;18740925;-;-;-;12.7;0.0;-
GRC;18740926;-;-;-;12.4;0.0;-
GRC;18740927;-;-;-;13.0;0.0;-
GRC;18740928;-;-;-;13.0;0.0;-
GRC;18740929;-;-;-;10.9;0.0;-
GRC;18740930;-;-;-;10.3;0.0;-
GRC;18741001;-;-;-;12.7;0.0;-
GRC;18741002;-;-;-;5.1;0.0;-
GRC;18741003;-;-;-;1.1;33.0;-
GRC;18741004;-;-;-;2.1;0.0;-
GRC;18741005;-;-;-;3.5;0.0;-
GRC;18741006;-;-;-;4.3;0.0;-
GRC;18741007;-;-;-;5.6;0.0;-
GRC;18741008;-;-;-;5.3;0.0;-
GRC;18741009;-;-;-;5.1;0.0;-
GRC;18741010;-;-;-;6.5;0.0;-
GRC;18741011;-;-;-;6.0;0.0;-
GRC;18741012;-;-;-;6.6;0.0;-
GRC;18741013;-;-;-;6.9;0.0;-
GRC;18741014;-;-;-;6.7;0.0;-
GRC;18741015;-;-;-;6.6;0.0;-
GRC;18741016;-;-;-;6.3;0.0;-
GRC;18741017;-;-;-;10.5;0.0;-
GRC;18741018;-;-;-;11.6;0.0;-
GRC;18741019;-;-;-;11.9;0.0;-
GRC;18741020;-;-;-;9.3;0.0;-
GRC;18741021;-;-;-;8.4;0.0;-
GRC;18741022;-;-;-;6.0;0.0;-
GRC;18741023;-;-;-;1.0;28.5;-
GRC;18741024;-;-;-;0.6;0.0;-
GRC;18741025;-;-;-;4.4;0.0;-
GRC;18741026;-;-;-;8.3;0.0;-
GRC;18741027;-;-;-;9.1;0.0;-
GRC;18741028;-;-;-;8.2;0.0;-
GRC;18741029;-;-;-;6.5;0.0;-
GRC;18741030;-;-;-;3.9;0.0;-
GRC;18741031;-;-;-;5.8;0.0;-
GRC;18741101;-;-;-;5.3;0.0;-
GRC;18741102;-;-;-;5.6;0.0;-
GRC;18741103;-;-;-;4.5;0.0;-
GRC;18741104;-;-;-;4.5;0.0;-
GRC;18741105;-;-;-;5.5;0.0;-
GRC;18741106;-;-;-;5.0;0.0;-
GRC;18741107;-;-;-;5.9;0.0;-
GRC;18741108;-;-;-;4.7;0.0;-
GRC;18741109;-;-;-;3.3;0.0;-
GRC;18741110;-;-;-;3.0;0.0;-
GRC;18741111;-;-;-;-0.3;0.0;-
GRC;18741112;-;-;-;-6.7;0.0;-
GRC;18741113;-;-;-;-7.1;0.0;-
GRC;18741114;-;-;-;-8.4;0.0;-
GRC;18741115;-;-;-;-8.4;0.0;-
GRC;18741116;-;-;-;-4.4;14.5;-
GRC;18741117;-;-;-;-1.1;0.0;-
GRC;18741118;-;-;-;-1.9;0.0;-
GRC;18741119;-;-;-;2.2;0.0;-
GRC;18741120;-;-;-;-2.4;68.5;-
GRC;18741121;-;-;-;-5.0;0.0;-
GRC;18741122;-;-;-;-8.1;0.0;-
GRC;18741123;-;-;-;-9.9;0.0;-
GRC;18741124;-;-;-;-12.3;0.0;-
GRC;18741125;-;-;-;-12.1;0.0;-
GRC;18741126;-;-;-;-8.8;0.0;-
GRC;18741127;-;-;-;-4.8;0.0;-
GRC;18741128;-;-;-;-2.0;0.0;-
GRC;18741129;-;-;-;-0.9;0.0;-
GRC;18741130;-;-;-;-1.3;0.0;-
GRC;18741201;-;-;-;2.2;0.0;-
GRC;18741202;-;-;-;0.3;0.0;-
GRC;18741203;-;-;-;-1.5;0.0;-
GRC;18741204;-;-;-;-2.6;0.0;-
GRC;18741205;-;-;-;-5.5;0.0;-
GRC;18741206;-;-;-;0.2;0.0;-
GRC;18741207;-;-;-;-2.7;0.0;-
GRC;18741208;-;-;-;-3.3;0.0;-
GRC;18741209;-;-;-;-4.1;0.0;-
GRC;18741210;-;-;-;-7.7;0.0;-
GRC;18741211;-;-;-;-9.3;23.7;-
GRC;18741212;-;-;-;-4.0;0.0;-
GRC;18741213;-;-;-;-5.4;7.7;-
GRC;18741214;-;-;-;-9.6;3.7;-
GRC;18741215;-;-;-;-10.0;0.0;-
GRC;18741216;-;-;-;-9.6;0.0;-
GRC;18741217;-;-;-;-9.3;0.0;-
GRC;18741218;-;-;-;-5.3;0.0;-
GRC;18741219;-;-;-;-4.9;0.0;-
GRC;18741220;-;-;-;-10.6;0.0;-
GRC;18741221;-;-;-;-15.1;0.0;-
GRC;18741222;-;-;-;-13.3;0.0;-
GRC;18741223;-;-;-;-11.6;0.0;-
GRC;18741224;-;-;-;-7.5;0.0;-
GRC;18741225;-;-;-;-4.2;0.0;-
GRC;18741226;-;-;-;-6.2;0.0;-
GRC;18741227;-;-;-;-10.7;0.0;-
GRC;18741228;-;-;-;-12.1;0.0;-
GRC;18741229;-;-;-;-12.7;8.5;-
GRC;18741230;-;-;-;-14.3;0.0;-
GRC;18741231;-;-;-;-12.1;0.0;-
GRC;18750101;-;-;-;-9.8;0.0;-
GRC;18750102;-;-;-;-3.8;18.5;-
GRC;18750103;-;-;-;1.2;0.0;-
GRC;18750104;-;-;-;3.8;0.0;-
GRC;18750105;-;-;-;-2.2;0.0;-
GRC;18750106;-;-;-;-0.3;0.0;-
GRC;18750107;-;-;-;-1.0;0.0;-
GRC;18750108;-;-;-;-4.6;0.0;-
GRC;18750109;-;-;-;-2.3;0.0;-
GRC;18750110;-;-;-;1.1;0.0;-
GRC;18750111;-;-;-;-0.6;0.0;-
GRC;18750112;-;-;-;-2.1;0.0;-
GRC;18750113;-;-;-;-0.6;0.0;-
GRC;18750114;-;-;-;0.7;0.0;-
GRC;18750115;-;-;-;2.6;0.0;-
GRC;18750116;-;-;-;0.6;0.0;-
GRC;18750117;-;-;-;-1.0;8.3;-
GRC;18750118;-;-;-;2.7;0.0;-
GRC;18750119;-;-;-;-0.3;0.0;-
GRC;18750120;-;-;-;2.2;0.0;-
GRC;18750121;-;-;-;-1.4;0.0;-
GRC;18750122;-;-;-;-5.2;0.0;-
GRC;18750123;-;-;-;-5.8;0.0;-
GRC;18750124;-;-;-;0.8;0.0;-
GRC;18750125;-;-;-;-1.8;0.0;-
GRC;18750126;-;-;-;-0.7;0.0;-
GRC;18750127;-;-;-;-3.2;0.0;-
GRC;18750128;-;-;-;-0.5;0.0;-
GRC;18750129;-;-;-;-2.3;0.0;-
GRC;18750130;-;-;-;-4.4;0.0;-
GRC;18750131;-;-;-;-5.3;0.0;-
GRC;18750201;-;-;-;-3.9;0.0;-
GRC;18750202;-;-;-;-0.9;0.0;-
GRC;18750203;-;-;-;-2.3;0.0;-
GRC;18750204;-;-;-;-2.4;0.0;-
GRC;18750205;-;-;-;-7.5;0.0;-
GRC;18750206;-;-;-;-8.9;0.0;-
GRC;18750207;-;-;-;-11.6;0.0;-
GRC;18750208;-;-;-;-12.0;0.0;-
GRC;18750209;-;-;-;-12.9;0.0;-
GRC;18750210;-;-;-;-14.6;0.0;-
GRC;18750211;-;-;-;-14.2;0.0;-
GRC;18750212;-;-;-;-8.1;0.0;-
GRC;18750213;-;-;-;-6.5;0.0;-
GRC;18750214;-;-;-;-6.8;4.0;-
GRC;18750215;-;-;-;-3.2;0.0;-
GRC;18750216;-;-;-;-4.1;0.0;-
GRC;18750217;-;-;-;-7.8;0.0;-
GRC;18750218;-;-;-;-8.4;0.0;-
GRC;18750219;-;-;-;-6.1;0.0;-
GRC;18750220;-;-;-;-2.3;26.0;-
GRC;18750221;-;-;-;-3.3;18.0;-
GRC;18750222;-;-;-;-4.2;0.0;-
GRC;18750223;-;-;-;-4.6;0.0;-
GRC;18750224;-;-;-;-5.8;0.0;-
GRC;18750225;-;-;-;-5.9;0.0;-
GRC;18750226;-;-;-;-4.6;0.0;-
GRC;18750227;-;-;-;-2.5;0.0;-
GRC;18750228;-;-;-;-4.3;0.0;-
GRC;18750301;-;-;-;-5.6;5.0;-
GRC;18750302;-;-;-;-5.0;0.0;-
GRC;18750303;-;-;-;-5.3;4.0;-
GRC;18750304;-;-;-;-3.6;0.0;-
GRC;18750305;-;-;-;-4.0;0.0;-
GRC;18750306;-;-;-;-0.1;0.0;-
GRC;18750307;-;-;-;0.4;0.0;-
GRC;18750308;-;-;-;4.0;0.0;-
GRC;18750309;-;-;-;7.7;0.0;-
GRC;18750310;-;-;-;5.3;0.0;-
GRC;18750311;-;-;-;0.5;0.0;-
GRC;18750312;-;-;-;-0.5;0.0;-
GRC;18750313;-;-;-;1.1;0.0;-
GRC;18750314;-;-;-;0.6;0.0;-
GRC;18750315;-;-;-;1.1;0.0;-
GRC;18750316;-;-;-;1.4;0.0;-
GRC;18750317;-;-;-;1.1;0.0;-
GRC;18750318;-;-;-;-1.9;0.0;-
GRC;18750319;-;-;-;-3.4;0.0;-
GRC;18750320;-;-;-;-4.2;0.0;-
GRC;18750321;-;-;-;-7.3;0.0;-
GRC;18750322;-;-;-;-7.9;0.0;-
GRC;18750323;-;-;-;-7.4;0.0;-
GRC;18750324;-;-;-;-4.5;0.0;-
GRC;18750325;-;-;-;-3.2;0.0;-
GRC;18750326;-;-;-;0.5;0.0;-
GRC;18750327;-;-;-;4.4;0.0;-
GRC;18750328;-;-;-;-1.6;0.0;-
GRC;18750329;-;-;-;-4.6;0.0;-
GRC;18750330;-;-;-;-5.3;0.0;-
GRC;18750331;-;-;-;-3.0;0.0;-
GRC;18750401;-;-;-;0.4;0.0;-
GRC;18750402;-;-;-;0.4;0.0;-
GRC;18750403;-;-;-;1.8;0.0;-
GRC;18750404;-;-;-;3.5;0.0;-
GRC;18750405;-;-;-;2.7;0.0;-
GRC;18750406;-;-;-;3.5;0.0;-
GRC;18750407;-;-;-;-1.0;0.0;-
GRC;18750408;-;-;-;-1.6;10.4;-
GRC;18750409;-;-;-;-1.9;10.0;-
GRC;18750410;-;-;-;-2.5;4.0;-
GRC;18750411;-;-;-;2.6;0.0;-
GRC;18750412;-;-;-;5.7;0.0;-
GRC;18750413;-;-;-;3.5;0.0;-
GRC;18750414;-;-;-;-0.3;0.0;-
GRC;18750415;-;-;-;0.8;0.0;-
GRC;18750416;-;-;-;-2.7;0.0;-
GRC;18750417;-;-;-;1.5;0.0;-
GRC;18750418;-;-;-;1.9;0.0;-
GRC;18750419;-;-;-;3.8;0.0;-
GRC;18750420;-;-;-;6.1;0.0;-
GRC;18750421;-;-;-;7.5;0.0;-
GRC;18750422;-;-;-;6.2;0.0;-
GRC;18750423;-;-;-;3.9;0.0;-
GRC;18750424;-;-;-;5.7;0.0;-
GRC;18750425;-;-;-;3.4;0.0;-
GRC;18750426;-;-;-;4.0;0.0;-
GRC;18750427;-;-;-;5.8;0.0;-
GRC;18750428;-;-;-;8.2;0.0;-
GRC;18750429;-;-;-;6.9;0.0;-
GRC;18750430;-;-;-;9.5;0.0;-
GRC;18750501;-;-;-;9.6;0.0;-
GRC;18750502;-;-;-;7.8;0.0;-
GRC;18750503;-;-;-;7.2;0.0;-
GRC;18750504;-;-;-;6.4;0.0;-
GRC;18750505;-;-;-;3.7;1.5;-
GRC;18750506;-;-;-;8.4;0.0;-
GRC;18750507;-;-;-;7.2;0.0;-
GRC;18750508;-;-;-;9.1;0.0;-
GRC;18750509;-;-;-;13.1;0.0;-
GRC;18750510;-;-;-;13.0;0.0;-
GRC;18750511;-;-;-;8.9;6.5;-
GRC;18750512;-;-;-;10.0;0.0;-
GRC;18750513;-;-;-;11.6;0.0;-
GRC;18750514;-;-;-;12.9;0.0;-
GRC;18750515;-;-;-;13.8;0.0;-
GRC;18750516;-;-;-;14.9;0.0;-
GRC;18750517;-;-;-;11.5;10.0;-
GRC;18750518;-;-;-;10.9;0.0;-
GRC;18750519;-;-;-;7.4;5.0;-
GRC;18750520;-;-;-;8.3;0.0;-
GRC;18750521;-;-;-;12.2;0.0;-
GRC;18750522;-;-;-;15.3;0.0;-
GRC;18750523;-;-;-;12.1;0.0;-
GRC;18750524;-;-;-;12.3;0.0;-
GRC;18750525;-;-;-;14.4;0.0;-
GRC;18750526;-;-;-;12.6;0.0;-
GRC;18750527;-;-;-;7.7;0.0;-
GRC;18750528;-;-;-;7.1;0.0;-
GRC;18750529;-;-;-;9.3;0.0;-
GRC;18750530;-;-;-;9.5;0.0;-
GRC;18750531;-;-;-;11.3;0.0;-
GRC;18750601;-;-;-;10.1;0.0;-
GRC;18750602;-;-;-;13.2;0.0;-
GRC;18750603;-;-;-;12.7;0.0;-
GRC;18750604;-;-;-;12.6;0.0;-
GRC;18750605;-;-;-;11.6;4.0;-
GRC;18750606;-;-;-;12.4;0.0;-
GRC;18750607;-;-;-;13.6;0.0;-
GRC;18750608;-;-;-;15.6;0.0;-
GRC;18750609;-;-;-;18.0;0.0;-
GRC;18750610;-;-;-;13.6;6.0;-
GRC;18750611;-;-;-;11.8;0.0;-
GRC;18750612;-;-;-;10.4;0.0;-
GRC;18750613;-;-;-;13.4;0.0;-
GRC;18750614;-;-;-;13.7;0.0;-
GRC;18750615;-;-;-;12.6;3.3;-
GRC;18750616;-;-;-;13.5;2.7;-
GRC;18750617;-;-;-;11.6;0.0;-
GRC;18750618;-;-;-;6.3;3.7;-
GRC;18750619;-;-;-;6.1;14.5;-
GRC;18750620;-;-;-;5.1;0.0;-
GRC;18750621;-;-;-;9.6;0.0;-
GRC;18750622;-;-;-;11.4;0.0;-
GRC;18750623;-;-;-;10.2;8.0;-
GRC;18750624;-;-;-;8.1;0.0;-
GRC;18750625;-;-;-;8.0;5.0;-
GRC;18750626;-;-;-;9.5;1.3;-
GRC;18750627;-;-;-;11.5;0.0;-
GRC;18750628;-;-;-;11.8;0.0;-
GRC;18750629;-;-;-;11.3;7.2;-
GRC;18750630;-;-;-;13.4;0.0;-
GRC;18750701;-;-;-;15.0;0.0;-
GRC;18750702;-;-;-;11.9;10.4;-
GRC;18750703;-;-;-;10.9;9.5;-
GRC;18750704;-;-;-;8.9;30.2;-
GRC;18750705;-;-;-;13.1;0.0;-
GRC;18750706;-;-;-;15.2;0.0;-
GRC;18750707;-;-;-;18.2;0.0;-
GRC;18750708;-;-;-;13.9;5.4;-
GRC;18750709;-;-;-;9.4;1.2;-
GRC;18750710;-;-;-;10.0;2.8;-
GRC;18750711;-;-;-;11.5;0.0;-
GRC;18750712;-;-;-;8.9;11.0;-
GRC;18750713;-;-;-;9.7;0.0;-
GRC;18750714;-;-;-;11.3;0.0;-
GRC;18750715;-;-;-;11.4;0.0;-
GRC;18750716;-;-;-;10.0;2.1;-
GRC;18750717;-;-;-;8.7;12.5;-
GRC;18750718;-;-;-;7.8;7.0;-
GRC;18750719;-;-;-;12.2;0.0;-
GRC;18750720;-;-;-;12.0;0.0;-
GRC;18750721;-;-;-;12.0;0.0;-
GRC;18750722;-;-;-;9.5;3.3;-
GRC;18750723;-;-;-;8.5;4.3;-
GRC;18750724;-;-;-;10.2;0.0;-
GRC;18750725;-;-;-;9.8;3.1;-
GRC;18750726;-;-;-;10.6;0.0;-
GRC;18750727;-;-;-;13.3;0.0;-
GRC;18750728;-;-;-;12.2;0.0;-
GRC;18750729;-;-;-;13.4;0.0;-
GRC;18750730;-;-;-;15.0;0.0;-
GRC;18750731;-;-;-;13.1;0.0;-
GRC;18750801;-;-;-;14.4;8.0;-
GRC;18750802;-;-;-;12.5;0.0;-
GRC;18750803;-;-;-;13.5;30.0;-
GRC;18750804;-;-;-;6.1;4.0;-
GRC;18750805;-;-;-;5.3;10.0;-
GRC;18750806;-;-;-;6.3;7.2;-
GRC;18750807;-;-;-;10.6;0.0;-
GRC;18750808;-;-;-;13.5;0.0;-
GRC;18750809;-;-;-;15.1;0.0;-
GRC;18750810;-;-;-;16.5;0.0;-
GRC;18750811;-;-;-;17.0;0.0;-
GRC;18750812;-;-;-;21.3;8.6;-
GRC;18750813;-;-;-;13.6;0.0;-
GRC;18750814;-;-;-;13.8;0.0;-
GRC;18750815;-;-;-;16.5;0.0;-
GRC;18750816;-;-;-;17.6;0.0;-
GRC;18750817;-;-;-;18.7;0.0;-
GRC;18750818;-;-;-;19.0;0.0;-
GRC;18750819;-;-;-;17.9;0.0;-
GRC;18750820;-;-;-;18.5;0.0;-
GRC;18750821;-;-;-;14.4;0.0;-
GRC;18750822;-;-;-;12.4;8.5;-
GRC;18750823;-;-;-;11.3;0.3;-
GRC;18750824;-;-;-;12.3;0.0;-
GRC;18750825;-;-;-;12.1;0.5;-
GRC;18750826;-;-;-;15.0;0.0;-
GRC;18750827;-;-;-;15.8;0.0;-
GRC;18750828;-;-;-;14.0;0.0;-
GRC;18750829;-;-;-;11.3;3.8;-
GRC;18750830;-;-;-;7.3;0.0;-
GRC;18750831;-;-;-;9.6;8.3;-
GRC;18750901;-;-;-;10.9;0.0;-
GRC;18750902;-;-;-;7.9;0.0;-
GRC;18750903;-;-;-;8.9;0.0;-
GRC;18750904;-;-;-;9.7;0.0;-
GRC;18750905;-;-;-;10.3;0.0;-
GRC;18750906;-;-;-;10.3;0.0;-
GRC;18750907;-;-;-;12.2;0.0;-
GRC;18750908;-;-;-;14.2;0.0;-
GRC;18750909;-;-;-;13.1;0.0;-
GRC;18750910;-;-;-;13.7;0.0;-
GRC;18750911;-;-;-;13.0;0.0;-
GRC;18750912;-;-;-;13.9;0.0;-
GRC;18750913;-;-;-;13.5;4.6;-
GRC;18750914;-;-;-;13.1;0.0;-
GRC;18750915;-;-;-;11.7;0.0;-
GRC;18750916;-;-;-;12.3;0.0;-
GRC;18750917;-;-;-;12.4;0.0;-
GRC;18750918;-;-;-;12.7;0.0;-
GRC;18750919;-;-;-;12.6;0.0;-
GRC;18750920;-;-;-;11.8;0.0;-
GRC;18750921;-;-;-;13.1;0.0;-
GRC;18750922;-;-;-;13.3;0.0;-
GRC;18750923;-;-;-;13.3;0.0;-
GRC;18750924;-;-;-;11.7;0.0;-
GRC;18750925;-;-;-;10.4;0.0;-
GRC;18750926;-;-;-;12.0;0.0;-
GRC;18750927;-;-;-;10.9;0.0;-
GRC;18750928;-;-;-;9.9;0.0;-
GRC;18750929;-;-;-;5.8;0.0;-
GRC;18750930;-;-;-;4.4;36.5;-
GRC;18751001;-;-;-;4.3;0.0;-
GRC;18751002;-;-;-;7.8;0.0;-
GRC;18751003;-;-;-;6.2;0.0;-
GRC;18751004;-;-;-;5.1;8.5;-
GRC;18751005;-;-;-;9.8;0.0;-
GRC;18751006;-;-;-;9.9;0.0;-
GRC;18751007;-;-;-;8.4;0.0;-
GRC;18751008;-;-;-;8.8;0.0;-
GRC;18751009;-;-;-;8.8;0.0;-
GRC;18751010;-;-;-;6.3;0.0;-
GRC;18751011;-;-;-;3.0;0.0;-
GRC;18751012;-;-;-;2.0;8.2;-
GRC;18751013;-;-;-;1.3;0.0;-
GRC;18751014;-;-;-;1.6;0.0;-
GRC;18751015;-;-;-;0.8;0.0;-
GRC;18751016;-;-;-;1.3;0.0;-
GRC;18751017;-;-;-;2.5;0.0;-
GRC;18751018;-;-;-;6.5;0.0;-
GRC;18751019;-;-;-;6.9;0.0;-
GRC;18751020;-;-;-;7.0;0.0;-
GRC;18751021;-;-;-;5.4;0.0;-
GRC;18751022;-;-;-;6.7;8.5;-
GRC;18751023;-;-;-;4.4;0.0;-
GRC;18751024;-;-;-;2.8;0.0;-
GRC;18751025;-;-;-;-0.1;0.0;-
GRC;18751026;-;-;-;-1.4;0.0;-
GRC;18751027;-;-;-;0.5;0.0;-
GRC;18751028;-;-;-;0.8;7.0;-
GRC;18751029;-;-;-;-0.1;0.0;-
GRC;18751030;-;-;-;-0.9;0.0;-
GRC;18751031;-;-;-;-0.4;0.0;-
GRC;18751101;-;-;-;-0.1;10.2;-
GRC;18751102;-;-;-;-1.3;0.0;-
GRC;18751103;-;-;-;0.9;0.0;-
GRC;18751104;-;-;-;1.0;0.0;-
GRC;18751105;-;-;-;0.9;0.0;-
GRC;18751106;-;-;-;0.3;0.0;-
GRC;18751107;-;-;-;-0.4;16.0;-
GRC;18751108;-;-;-;-1.6;0.0;-
GRC;18751109;-;-;-;-0.5;21.0;-
GRC;18751110;-;-;-;4.7;0.0;-
GRC;18751111;-;-;-;2.1;0.0;-
GRC;18751112;-;-;-;0.6;0.0;-
GRC;18751113;-;-;-;2.5;0.0;-
GRC;18751114;-;-;-;3.8;0.0;-
GRC;18751115;-;-;-;-0.6;0.0;-
GRC;18751116;-;-;-;2.7;0.0;-
GRC;18751117;-;-;-;0.6;0.0;-
GRC;18751118;-;-;-;1.9;0.0;-
GRC;18751119;-;-;-;0.1;0.0;-
GRC;18751120;-;-;-;-3.1;0.0;-
GRC;18751121;-;-;-;-6.9;0.0;-
GRC;18751122;-;-;-;-7.3;0.0;-
GRC;18751123;-;-;-;-6.9;0.0;-
GRC;18751124;-;-;-;-5.4;0.0;-
GRC;18751125;-;-;-;-6.5;0.0;-
GRC;18751126;-;-;-;-8.4;0.0;-
GRC;18751127;-;-;-;-10.8;0.0;-
GRC;18751128;-;-;-;-11.6;5.0;-
GRC;18751129;-;-;-;-8.3;0.0;-
GRC;18751130;-;-;-;-7.6;0.0;-
GRC;18751201;-;-;-;-5.9;0.0;-
GRC;18751202;-;-;-;-4.1;0.0;-
GRC;18751203;-;-;-;-7.1;0.0;-
GRC;18751204;-;-;-;-11.1;0.0;-
GRC;18751205;-;-;-;-12.4;0.0;-
GRC;18751206;-;-;-;-13.5;0.0;-
GRC;18751207;-;-;-;-13.1;0.0;-
GRC;18751208;-;-;-;-11.8;0.0;-
GRC;18751209;-;-;-;-9.5;0.0;-
GRC;18751210;-;-;-;-11.0;0.0;-
GRC;18751211;-;-;-;-9.9;0.0;-
GRC;18751212;-;-;-;-8.8;0.0;-
GRC;18751213;-;-;-;-5.2;0.0;-
GRC;18751214;-;-;-;-1.4;0.0;-
GRC;18751215;-;-;-;-0.9;0.0;-
GRC;18751216;-;-;-;-0.9;0.0;-
GRC;18751217;-;-;-;-2.8;0.0;-
GRC;18751218;-;-;-;-2.6;0.0;-
GRC;18751219;-;-;-;-2.8;0.0;-
GRC;18751220;-;-;-;-2.2;0.0;-
GRC;18751221;-;-;-;-1.1;0.0;-
GRC;18751222;-;-;-;3.3;0.0;-
GRC;18751223;-;-;-;2.9;0.0;-
GRC;18751224;-;-;-;6.0;0.0;-
GRC;18751225;-;-;-;-2.8;0.0;-
GRC;18751226;-;-;-;-4.9;0.0;-
GRC;18751227;-;-;-;-5.7;0.0;-
GRC;18751228;-;-;-;-3.8;0.0;-
GRC;18751229;-;-;-;-5.2;0.0;-
GRC;18751230;-;-;-;-6.4;0.0;-
GRC;18751231;-;-;-;-6.8;0.0;-
GRC;18760101;-;-;-;-3.3;0.0;-
GRC;18760102;-;-;-;-1.5;0.0;-
GRC;18760103;-;-;-;-0.6;0.0;-
GRC;18760104;-;-;-;1.5;0.0;-
GRC;18760105;-;-;-;-6.9;0.0;-
GRC;18760106;-;-;-;-13.0;0.0;-
GRC;18760107;-;-;-;-12.1;0.0;-
GRC;18760108;-;-;-;-5.4;0.0;-
GRC;18760109;-;-;-;-2.1;0.0;-
GRC;18760110;-;-;-;-3.5;0.0;-
GRC;18760111;-;-;-;-5.6;0.0;-
GRC;18760112;-;-;-;-4.1;0.0;-
GRC;18760113;-;-;-;-0.7;0.0;-
GRC;18760114;-;-;-;-0.8;37.4;-
GRC;18760115;-;-;-;-2.7;0.0;-
GRC;18760116;-;-;-;-5.9;0.0;-
GRC;18760117;-;-;-;-6.5;0.0;-
GRC;18760118;-;-;-;-5.7;0.0;-
GRC;18760119;-;-;-;-3.1;0.0;-
GRC;18760120;-;-;-;0.6;0.0;-
GRC;18760121;-;-;-;-1.5;0.0;-
GRC;18760122;-;-;-;-2.3;0.0;-
GRC;18760123;-;-;-;-1.5;0.0;-
GRC;18760124;-;-;-;-0.4;0.0;-
GRC;18760125;-;-;-;1.3;0.0;-
GRC;18760126;-;-;-;6.5;0.0;-
GRC;18760127;-;-;-;2.8;0.0;-
GRC;18760128;-;-;-;1.9;0.0;-
GRC;18760129;-;-;-;-0.6;0.0;-
GRC;18760130;-;-;-;-1.5;0.0;-
GRC;18760131;-;-;-;-2.7;0.0;-
GRC;18760201;-;-;-;-4.4;0.0;-
GRC;18760202;-;-;-;-1.9;0.0;-
GRC;18760203;-;-;-;-1.2;0.0;-
GRC;18760204;-;-;-;-3.4;0.0;-
GRC;18760205;-;-;-;-8.5;0.0;-
GRC;18760206;-;-;-;-11.5;0.0;-
GRC;18760207;-;-;-;-11.1;0.0;-
GRC;18760208;-;-;-;-11.8;0.0;-
GRC;18760209;-;-;-;-9.1;0.0;-
GRC;18760210;-;-;-;-7.0;0.0;-
GRC;18760211;-;-;-;-11.3;0.0;-
GRC;18760212;-;-;-;-8.5;0.0;-
GRC;18760213;-;-;-;-3.9;0.0;-
GRC;18760214;-;-;-;-2.5;0.0;-
GRC;18760215;-;-;-;-0.6;0.0;-
GRC;18760216;-;-;-;0.0;0.0;-
GRC;18760217;-;-;-;3.2;17.0;-
GRC;18760218;-;-;-;5.8;0.0;-
GRC;18760219;-;-;-;1.7;0.0;-
GRC;18760220;-;-;-;0.9;0.0;-
GRC;18760221;-;-;-;2.7;0.0;-
GRC;18760222;-;-;-;4.3;0.0;-
GRC;18760223;-;-;-;0.8;0.0;-
GRC;18760224;-;-;-;-3.5;0.0;-
GRC;18760225;-;-;-;-0.9;0.0;-
GRC;18760226;-;-;-;-0.4;0.0;-
GRC;18760227;-;-;-;-0.5;0.0;-
GRC;18760228;-;-;-;-0.9;24.5;-
GRC;18760229;-;-;-;2.3;0.0;-
GRC;18760301;-;-;-;3.0;0.0;-
GRC;18760302;-;-;-;-1.9;4.2;-
GRC;18760303;-;-;-;1.8;0.0;-
GRC;18760304;-;-;-;3.1;15.3;-
GRC;18760305;-;-;-;0.8;0.0;-
GRC;18760306;-;-;-;2.4;0.0;-
GRC;18760307;-;-;-;-2.6;0.0;-
GRC;18760308;-;-;-;-4.8;0.0;-
GRC;18760309;-;-;-;-3.8;0.0;-
GRC;18760310;-;-;-;-4.7;10.5;-
GRC;18760311;-;-;-;-3.5;0.0;-
GRC;18760312;-;-;-;0.3;0.0;-
GRC;18760313;-;-;-;-1.1;0.0;-
GRC;18760314;-;-;-;-3.6;15.2;-
GRC;18760315;-;-;-;1.5;0.0;-
GRC;18760316;-;-;-;0.6;0.0;-
GRC;18760317;-;-;-;-0.2;0.0;-
GRC;18760318;-;-;-;-7.5;0.0;-
GRC;18760319;-;-;-;-9.4;0.0;-
GRC;18760320;-;-;-;-10.9;0.0;-
GRC;18760321;-;-;-;-10.9;0.0;-
GRC;18760322;-;-;-;-7.2;0.0;-
GRC;18760323;-;-;-;-2.8;0.0;-
GRC;18760324;-;-;-;1.3;0.0;-
GRC;18760325;-;-;-;1.0;0.0;-
GRC;18760326;-;-;-;0.1;20.0;-
GRC;18760327;-;-;-;2.8;0.0;-
GRC;18760328;-;-;-;4.5;0.0;-
GRC;18760329;-;-;-;1.6;0.0;-
GRC;18760330;-;-;-;0.7;0.0;-
GRC;18760331;-;-;-;2.4;0.0;-
GRC;18760401;-;-;-;3.2;0.0;-
GRC;18760402;-;-;-;3.2;0.0;-
GRC;18760403;-;-;-;5.3;0.0;-
GRC;18760404;-;-;-;6.7;0.0;-
GRC;18760405;-;-;-;5.3;0.0;-
