stn;time;ths200dx;ths200dn;ths200d0;rre150d0;hto000d0;hns000d0
SAM;20020120;3.3;-9.8;-4.4;0.0;1;0
SAM;20020121;6.5;-9.8;-2.4;0.0;1;0
SAM;20020122;2.6;-12.3;-5.2;0.0;1;0
SAM;20020123;2.0;-14.4;-4.3;0.2;1;2
SAM;20020124;0.2;-5.5;-1.0;1.5;3;1
SAM;20020125;2.7;-11.1;-5.0;0.0;3;0
SAM;20020126;6.1;-8.3;-1.1;0.0;2;0
SAM;20020127;8.3;-3.2;3.7;0.4;2;0
SAM;20020128;10.9;-6.0;2.9;0.0;1;0
SAM;20020129;9.9;-10.3;-2.9;0.0;0;0
SAM;20020130;8.7;-8.4;-1.8;0.0;0;0
SAM;20020131;3.4;-6.2;-1.1;0.0;0;0
SAM;20020201;6.1;-9.6;-1.6;0.0;0;0
SAM;20020202;8.5;-11.0;-2.6;0.0;0;0
SAM;20020203;8.1;-11.8;-2.8;0.0;0;0
SAM;20020204;6.0;-10.7;-4.1;0.0;0;0
SAM;20020205;6.4;-12.0;-1.8;0.7;0;3
SAM;20020206;-0.3;-2.1;-1.0;6.0;3;9
SAM;20020207;0.3;-13.7;-4.0;0.0;11;0
SAM;20020208;1.5;-16.8;-5.0;0.0;11;0
SAM;20020209;6.6;-6.2;0.3;0.8;9;3
SAM;20020210;0.2;-7.9;-1.3;0.2;12;0
SAM;20020211;4.9;-8.3;-2.0;0.0;10;0
SAM;20020212;9.0;-13.0;-4.1;0.0;9;0
SAM;20020213;7.4;-13.2;-3.8;0.0;8;0
SAM;20020214;4.1;-9.0;-1.6;1.1;8;1
SAM;20020215;2.3;-2.7;0.0;1.0;9;4
SAM;20020216;1.1;-12.7;-2.3;1.6;12;0
SAM;20020217;0.9;-17.1;-8.0;0.0;12;0
SAM;20020218;2.1;-13.4;-5.1;0.9;11;4
SAM;20020219;-0.3;-8.2;-3.0;0.0;11;0
SAM;20020220;1.8;-9.4;-2.2;0.0;10;0
SAM;20020221;-1.9;-19.0;-5.9;0.1;10;0
SAM;20020222;2.0;-21.5;-8.4;0.0;11;0
SAM;20020223;5.1;-9.8;-0.5;0.9;10;15
SAM;20020224;-2.1;-10.0;-5.8;0.7;25;0
SAM;20020225;3.9;-9.3;-2.8;0.0;24;0
SAM;20020226;3.3;-9.0;-1.4;0.0;22;0
SAM;20020227;3.5;-1.0;2.2;0.0;20;0
SAM;20020228;2.8;-5.6;0.8;0.0;17;0
SAM;20020301;3.1;-9.2;-2.2;1.9;11;5
SAM;20020302;2.1;-1.4;0.9;13.4;15;26
SAM;20020303;1.8;-10.7;-2.1;0.0;41;0
SAM;20020304;4.7;-17.2;-7.3;0.0;41;0
SAM;20020305;5.0;-14.6;-4.4;0.2;38;0
SAM;20020306;3.8;-10.6;-0.5;3.1;37;0
SAM;20020307;9.6;-5.5;2.3;0.0;33;0
SAM;20020308;8.3;-8.4;-0.3;0.0;27;0
SAM;20020309;9.0;-10.5;-0.7;0.0;21;0
SAM;20020310;6.4;-9.1;0.0;0.0;20;0
SAM;20020311;7.6;-12.1;-3.4;0.0;19;0
SAM;20020312;7.4;-9.6;-1.3;0.0;14;0
SAM;20020313;8.6;-9.7;-0.7;0.0;8;0
SAM;20020314;4.9;-7.4;-0.5;0.0;8;0
SAM;20020315;4.3;-2.5;1.0;0.0;6;0
SAM;20020316;6.1;-6.9;0.1;0.0;5;0
SAM;20020317;6.2;-4.8;1.1;0.0;4;0
SAM;20020318;6.8;-5.4;0.9;0.0;3;0
SAM;20020319;4.5;-0.5;2.6;17.3;2;0
SAM;20020320;10.5;2.3;7.3;0.0;0;0
SAM;20020321;10.3;2.1;6.6;3.1;0;2
SAM;20020322;2.8;-2.1;-0.1;13.2;2;26
SAM;20020323;-2.1;-8.5;-4.7;0.2;28;3
SAM;20020324;-2.9;-12.0;-6.5;0.0;29;0
SAM;20020325;-0.7;-21.1;-9.5;0.0;28;0
SAM;20020326;2.2;-19.7;-8.5;0.0;25;0
SAM;20020327;3.1;-19.0;-7.3;0.0;23;0
SAM;20020328;5.3;-16.6;-4.7;0.0;21;0
SAM;20020329;5.5;-11.6;-2.9;0.0;17;0
SAM;20020330;7.5;-10.8;-1.3;0.0;15;0
SAM;20020331;8.3;-5.3;1.0;0.0;5;0
SAM;20020401;8.6;-5.9;1.2;0.0;1;0
SAM;20020402;9.5;-5.3;1.6;0.0;1;0
SAM;20020403;9.1;-4.6;1.5;0.0;1;0
SAM;20020404;9.1;-5.4;2.0;0.0;1;0
SAM;20020405;7.2;-6.0;0.7;0.0;0;0
SAM;20020406;7.3;-8.4;-1.0;0.0;0;0
SAM;20020407;7.2;-9.6;-0.7;0.4;0;0
SAM;20020408;6.0;-0.1;1.4;5.0;0;3
SAM;20020409;3.7;-2.3;0.6;0.0;3;0
SAM;20020410;3.4;-3.8;-1.0;0.0;2;0
SAM;20020411;6.7;-3.0;1.3;0.1;1;0
SAM;20020412;9.4;0.4;3.5;1.6;0;0
SAM;20020413;5.9;-1.9;2.5;1.1;0;3
SAM;20020414;4.2;-1.4;0.6;1.1;3;3
SAM;20020415;1.4;-3.8;-1.4;0.0;3;0
SAM;20020416;4.1;-5.1;-0.5;0.0;0;0
SAM;20020417;5.7;-7.1;-0.2;0.0;0;0
SAM;20020418;8.9;-6.4;0.6;0.0;0;0
SAM;20020419;9.1;-6.9;1.1;0.0;0;0
SAM;20020420;3.6;-1.4;0.4;0.0;0;0
SAM;20020421;10.8;-3.8;3.4;0.0;0;0
SAM;20020422;11.9;-6.2;2.6;0.0;0;0
SAM;20020423;11.3;-7.4;2.5;0.0;0;0
SAM;20020424;8.4;0.7;4.8;0.0;0;0
SAM;20020425;9.6;1.5;4.8;0.0;0;0
SAM;20020426;13.3;-1.6;6.3;7.1;0;0
SAM;20020427;8.5;-5.4;3.0;0.0;0;0
SAM;20020428;8.2;-6.9;1.7;0.0;0;0
